1 NR PCI,2 NR PCI,3 NR PCI,4 NR PCI,5 NR PCI,6 NR PCI,1 SS RSRP,2 SS RSRP,3 SS RSRP,4 SS RSRP,5 SS RSRP,6 SS RSRP,x,y
169.0,166.0,168.0,167.0,190.0,189.0,-76.1,-80.66,-81.34,-82.67,-84.29,-121.61,4.005368256643461,7.967660561799264
169.0,166.0,168.0,167.0,190.0,189.0,-76.1,-80.66,-81.34,-82.67,-84.29,-121.61,4.005368256643461,7.967660561799264
169.0,168.0,166.0,167.0,190.0,189.0,-74.03,-79.89,-80.95,-85.91,-156.0,-156.0,4.005368256643461,7.967660561799264
169.0,168.0,166.0,167.0,190.0,189.0,-74.03,-79.89,-80.95,-85.91,-156.0,-156.0,4.005368256643461,7.967660561799264
169.0,168.0,166.0,167.0,190.0,189.0,-74.03,-79.89,-80.95,-85.91,-156.0,-156.0,4.005368256643461,7.967660561799264
169.0,166.0,167.0,168.0,189.0,190.0,-73.14,-80.64,-83.3,-84.61,-84.97,-87.2,4.005368256643461,7.967660561799264
169.0,166.0,167.0,168.0,189.0,190.0,-73.14,-80.64,-83.3,-84.61,-84.97,-87.2,4.005368256643461,7.967660561799264
169.0,166.0,167.0,168.0,189.0,190.0,-73.14,-80.64,-83.3,-84.61,-84.97,-87.2,4.005368256643461,7.967660561799264
169.0,168.0,166.0,190.0,189.0,,-73.32,-80.14,-81.57,-85.46,-87.05,,4.005368256643461,7.967660561799264
169.0,168.0,166.0,190.0,189.0,,-73.32,-80.14,-81.57,-85.46,-87.05,,4.005368256643461,7.967660561799264
169.0,167.0,189.0,168.0,166.0,,-73.79,-84.02,-85.13,-125.29,-156.0,,4.005368256643461,7.967660561799264
169.0,167.0,189.0,168.0,166.0,,-73.79,-84.02,-85.13,-125.29,-156.0,,4.005368256643461,7.967660561799264
169.0,167.0,189.0,168.0,166.0,,-73.79,-84.02,-85.13,-125.29,-156.0,,3.7056199555523808,7.98044517173945
169.0,167.0,190.0,166.0,168.0,,-72.87,-80.43,-86.13,-120.07,-123.68,,3.7056199555523808,7.98044517173945
169.0,167.0,190.0,166.0,168.0,,-72.87,-80.43,-86.13,-120.07,-123.68,,3.7056199555523808,7.98044517173945
169.0,167.0,166.0,190.0,168.0,,-74.18,-82.34,-84.21,-122.71,-154.62,,3.7056199555523808,7.98044517173945
169.0,167.0,166.0,190.0,168.0,,-74.18,-82.34,-84.21,-122.71,-154.62,,3.7056199555523808,7.98044517173945
169.0,167.0,166.0,190.0,168.0,,-74.18,-82.34,-84.21,-122.71,-154.62,,3.7056199555523808,7.98044517173945
169.0,167.0,166.0,168.0,190.0,,-74.0,-81.87,-83.65,-121.84,-156.0,,3.7056199555523808,7.98044517173945
169.0,167.0,166.0,168.0,190.0,,-74.0,-81.87,-83.65,-121.84,-156.0,,3.7056199555523808,7.98044517173945
169.0,167.0,166.0,190.0,168.0,,-74.1,-81.3,-121.08,-121.74,-154.62,,3.7056199555523808,7.98044517173945
169.0,167.0,166.0,190.0,168.0,,-74.1,-81.3,-121.08,-121.74,-154.62,,3.7056199555523808,7.98044517173945
169.0,167.0,166.0,190.0,168.0,,-74.1,-81.3,-121.08,-121.74,-154.62,,3.7056199555523808,7.98044517173945
169.0,167.0,166.0,168.0,190.0,,-74.91,-81.17,-85.34,-154.62,-156.0,,3.7056199555523808,7.98044517173945
169.0,167.0,166.0,168.0,190.0,,-74.91,-81.17,-85.34,-154.62,-156.0,,3.7056199555523808,7.98044517173945
169.0,167.0,166.0,168.0,190.0,,-71.82,-80.07,-84.57,-156.0,-156.0,,3.4081088064358007,8.014873377227469
169.0,167.0,166.0,168.0,190.0,,-71.82,-80.07,-84.57,-156.0,-156.0,,3.4081088064358007,8.014873377227469
169.0,167.0,166.0,168.0,190.0,,-71.82,-80.07,-84.57,-156.0,-156.0,,3.4081088064358007,8.014873377227469
169.0,167.0,166.0,168.0,,,-72.41,-82.38,-121.3,-122.07,,,3.4081088064358007,8.014873377227469
169.0,167.0,166.0,168.0,,,-72.41,-82.38,-121.3,-122.07,,,3.4081088064358007,8.014873377227469
169.0,167.0,189.0,166.0,168.0,,-72.55,-81.06,-87.27,-87.8,-122.02,,3.4081088064358007,8.014873377227469
169.0,167.0,189.0,166.0,168.0,,-72.55,-81.06,-87.27,-87.8,-122.02,,3.4081088064358007,8.014873377227469
169.0,167.0,189.0,166.0,168.0,,-72.55,-81.06,-87.27,-87.8,-122.02,,3.4081088064358007,8.014873377227469
169.0,167.0,166.0,189.0,168.0,,-73.7,-81.34,-85.8,-120.2,-156.0,,3.4081088064358007,8.014873377227469
169.0,167.0,166.0,189.0,168.0,,-73.7,-81.34,-85.8,-120.2,-156.0,,3.4081088064358007,8.014873377227469
169.0,167.0,166.0,189.0,168.0,,-73.7,-81.34,-85.8,-120.2,-156.0,,3.4081088064358007,8.014873377227469
169.0,167.0,166.0,168.0,,,-73.66,-77.47,-79.14,-156.0,,,3.4081088064358007,8.014873377227469
169.0,167.0,166.0,168.0,,,-73.66,-77.47,-79.14,-156.0,,,3.4081088064358007,8.014873377227469
169.0,166.0,167.0,189.0,168.0,,-73.98,-78.34,-79.59,-83.17,-156.0,,3.130167598702562,8.053562476511456
169.0,166.0,167.0,189.0,168.0,,-73.98,-78.34,-79.59,-83.17,-156.0,,3.130167598702562,8.053562476511456
169.0,166.0,167.0,189.0,168.0,,-73.98,-78.34,-79.59,-83.17,-156.0,,3.130167598702562,8.053562476511456
169.0,167.0,166.0,189.0,,,-74.54,-78.34,-80.68,-119.7,,,3.130167598702562,8.053562476511456
169.0,167.0,166.0,189.0,,,-74.54,-78.34,-80.68,-119.7,,,3.130167598702562,8.053562476511456
169.0,167.0,166.0,168.0,189.0,,-75.08,-82.39,-82.51,-84.45,-156.0,,3.130167598702562,8.053562476511456
169.0,167.0,166.0,168.0,189.0,,-75.08,-82.39,-82.51,-84.45,-156.0,,3.130167598702562,8.053562476511456
169.0,167.0,166.0,168.0,189.0,,-75.08,-82.39,-82.51,-84.45,-156.0,,3.130167598702562,8.053562476511456
169.0,167.0,166.0,190.0,168.0,,-73.62,-78.86,-81.25,-156.0,-156.0,,3.130167598702562,8.053562476511456
169.0,167.0,166.0,190.0,168.0,,-73.62,-78.86,-81.25,-156.0,-156.0,,3.130167598702562,8.053562476511456
169.0,167.0,166.0,190.0,168.0,,-73.62,-78.86,-81.25,-156.0,-156.0,,3.130167598702562,8.053562476511456
169.0,166.0,167.0,190.0,,,-75.05,-78.24,-79.36,-156.0,,,2.869699175308956,8.089084473653314
169.0,166.0,167.0,190.0,,,-75.05,-78.24,-79.36,-156.0,,,2.869699175308956,8.089084473653314
169.0,167.0,166.0,,,,-73.71,-80.54,-81.52,,,,2.869699175308956,8.089084473653314
169.0,167.0,166.0,,,,-73.71,-80.54,-81.52,,,,2.869699175308956,8.089084473653314
169.0,167.0,166.0,,,,-73.71,-80.54,-81.52,,,,2.869699175308956,8.089084473653314
169.0,167.0,166.0,190.0,,,-77.04,-81.82,-118.58,-120.21,,,2.869699175308956,8.089084473653314
169.0,167.0,166.0,190.0,,,-77.04,-81.82,-118.58,-120.21,,,2.869699175308956,8.089084473653314
169.0,167.0,190.0,166.0,,,-78.27,-79.69,-84.3,-86.8,,,2.869699175308956,8.089084473653314
169.0,167.0,190.0,166.0,,,-78.27,-79.69,-84.3,-86.8,,,2.869699175308956,8.089084473653314
169.0,167.0,190.0,166.0,,,-78.27,-79.69,-84.3,-86.8,,,2.869699175308956,8.089084473653314
169.0,167.0,190.0,166.0,,,-79.55,-83.41,-86.79,-121.19,,,2.869699175308956,8.089084473653314
169.0,167.0,190.0,166.0,,,-79.55,-83.41,-86.79,-121.19,,,2.869699175308956,8.089084473653314
169.0,167.0,190.0,166.0,,,-79.55,-83.41,-86.79,-121.19,,,2.869699175308956,8.089084473653314
169.0,167.0,166.0,190.0,,,-79.57,-80.47,-86.46,-156.0,,,2.596775136612311,8.115750346559622
169.0,167.0,166.0,190.0,,,-79.57,-80.47,-86.46,-156.0,,,2.596775136612311,8.115750346559622
169.0,167.0,166.0,190.0,,,-79.2,-82.68,-83.07,-89.56,,,2.596775136612311,8.115750346559622
169.0,167.0,166.0,190.0,,,-79.2,-82.68,-83.07,-89.56,,,2.596775136612311,8.115750346559622
169.0,167.0,166.0,190.0,,,-79.2,-82.68,-83.07,-89.56,,,2.596775136612311,8.115750346559622
169.0,167.0,168.0,190.0,166.0,,-78.0,-82.17,-87.79,-89.02,-156.0,,2.596775136612311,8.115750346559622
169.0,167.0,168.0,190.0,166.0,,-78.0,-82.17,-87.79,-89.02,-156.0,,2.596775136612311,8.115750346559622
169.0,167.0,166.0,168.0,190.0,,-77.13,-79.9,-83.67,-122.43,-156.0,,2.596775136612311,8.115750346559622
169.0,167.0,166.0,168.0,190.0,,-77.13,-79.9,-83.67,-122.43,-156.0,,2.596775136612311,8.115750346559622
169.0,167.0,166.0,168.0,190.0,,-77.13,-79.9,-83.67,-122.43,-156.0,,2.596775136612311,8.115750346559622
169.0,167.0,166.0,190.0,168.0,,-78.0,-80.5,-82.63,-156.0,-156.0,,2.596775136612311,8.115750346559622
169.0,167.0,166.0,190.0,168.0,,-78.0,-80.5,-82.63,-156.0,-156.0,,2.596775136612311,8.115750346559622
169.0,167.0,166.0,168.0,,,-78.88,-85.65,-120.67,-121.1,,,2.596775136612311,8.115750346559622
169.0,167.0,166.0,168.0,,,-78.88,-85.65,-120.67,-121.1,,,2.596775136612311,8.115750346559622
169.0,167.0,166.0,168.0,,,-78.88,-85.65,-120.67,-121.1,,,2.596775136612311,8.115750346559622
169.0,167.0,189.0,166.0,168.0,,-75.26,-79.57,-84.13,-84.44,-121.16,,2.596775136612311,8.115750346559622
169.0,167.0,189.0,166.0,168.0,,-75.26,-79.57,-84.13,-84.44,-121.16,,2.596775136612311,8.115750346559622
169.0,167.0,189.0,168.0,166.0,,-76.88,-82.8,-87.07,-89.59,-156.0,,2.3029166655785773,8.11576397401562
169.0,167.0,189.0,168.0,166.0,,-76.88,-82.8,-87.07,-89.59,-156.0,,2.3029166655785773,8.11576397401562
169.0,167.0,189.0,168.0,166.0,,-76.88,-82.8,-87.07,-89.59,-156.0,,2.3029166655785773,8.11576397401562
169.0,167.0,166.0,189.0,168.0,,-77.71,-78.99,-83.71,-84.89,-120.79,,2.3029166655785773,8.11576397401562
169.0,167.0,166.0,189.0,168.0,,-77.71,-78.99,-83.71,-84.89,-120.79,,2.3029166655785773,8.11576397401562
169.0,167.0,166.0,189.0,168.0,,-77.71,-78.99,-83.71,-84.89,-120.79,,2.3029166655785773,8.11576397401562
169.0,167.0,168.0,166.0,189.0,,-77.57,-81.14,-83.77,-85.16,-94.13,,2.3029166655785773,8.11576397401562
169.0,167.0,168.0,166.0,189.0,,-77.57,-81.14,-83.77,-85.16,-94.13,,2.3029166655785773,8.11576397401562
169.0,167.0,168.0,166.0,189.0,,-75.01,-83.62,-83.95,-119.95,-120.47,,2.3029166655785773,8.11576397401562
169.0,167.0,168.0,166.0,189.0,,-75.01,-83.62,-83.95,-119.95,-120.47,,2.3029166655785773,8.11576397401562
169.0,167.0,168.0,166.0,189.0,,-75.01,-83.62,-83.95,-119.95,-120.47,,2.3029166655785773,8.11576397401562
169.0,167.0,189.0,168.0,166.0,,-73.87,-80.02,-82.53,-120.74,-121.28,,2.3029166655785773,8.11576397401562
169.0,167.0,189.0,168.0,166.0,,-73.87,-80.02,-82.53,-120.74,-121.28,,2.3029166655785773,8.11576397401562
169.0,167.0,166.0,189.0,168.0,,-76.14,-83.24,-87.41,-88.23,-120.23,,2.3029166655785773,8.11576397401562
169.0,167.0,166.0,189.0,168.0,,-76.14,-83.24,-87.41,-88.23,-120.23,,1.986221862514125,8.136476925769449
169.0,167.0,166.0,189.0,168.0,,-76.14,-83.24,-87.41,-88.23,-120.23,,1.986221862514125,8.136476925769449
169.0,168.0,167.0,166.0,189.0,,-73.53,-83.91,-119.72,-120.22,-120.91,,1.986221862514125,8.136476925769449
169.0,168.0,167.0,166.0,189.0,,-73.53,-83.91,-119.72,-120.22,-120.91,,1.986221862514125,8.136476925769449
169.0,167.0,189.0,168.0,166.0,,-74.0,-81.98,-83.07,-119.76,-156.0,,1.986221862514125,8.136476925769449
169.0,167.0,189.0,168.0,166.0,,-74.0,-81.98,-83.07,-119.76,-156.0,,1.986221862514125,8.136476925769449
169.0,167.0,189.0,168.0,166.0,,-74.0,-81.98,-83.07,-119.76,-156.0,,1.986221862514125,8.136476925769449
169.0,168.0,166.0,189.0,,,-74.94,-84.61,-120.81,-121.05,,,1.986221862514125,8.136476925769449
169.0,168.0,166.0,189.0,,,-74.94,-84.61,-120.81,-121.05,,,1.986221862514125,8.136476925769449
169.0,168.0,166.0,189.0,,,-74.02,-83.18,-83.85,-121.09,,,1.986221862514125,8.136476925769449
169.0,168.0,166.0,189.0,,,-74.02,-83.18,-83.85,-121.09,,,1.986221862514125,8.136476925769449
169.0,168.0,166.0,189.0,,,-74.02,-83.18,-83.85,-121.09,,,1.986221862514125,8.136476925769449
169.0,168.0,189.0,166.0,,,-74.25,-79.18,-85.22,-85.32,,,1.986221862514125,8.136476925769449
169.0,168.0,189.0,166.0,,,-74.25,-79.18,-85.22,-85.32,,,1.7050059424295625,8.162092030429914
169.0,168.0,166.0,,,,-72.11,-81.53,-156.0,,,,1.7050059424295625,8.162092030429914
169.0,168.0,166.0,,,,-72.11,-81.53,-156.0,,,,1.7050059424295625,8.162092030429914
169.0,168.0,166.0,,,,-72.11,-81.53,-156.0,,,,1.7050059424295625,8.162092030429914
169.0,168.0,166.0,,,,-73.72,-121.67,-156.0,,,,1.7050059424295625,8.162092030429914
169.0,168.0,166.0,,,,-73.72,-121.67,-156.0,,,,1.7050059424295625,8.162092030429914
169.0,168.0,166.0,,,,-73.72,-121.67,-156.0,,,,1.7050059424295625,8.162092030429914
169.0,189.0,167.0,168.0,,,-73.8,-81.83,-119.07,-122.55,,,1.7050059424295625,8.162092030429914
169.0,189.0,167.0,168.0,,,-73.8,-81.83,-119.07,-122.55,,,1.7050059424295625,8.162092030429914
169.0,189.0,167.0,168.0,,,-78.01,-84.69,-122.57,-126.46,,,1.7050059424295625,8.162092030429914
169.0,189.0,167.0,168.0,,,-78.01,-84.69,-122.57,-126.46,,,1.7050059424295625,8.162092030429914
169.0,189.0,167.0,168.0,,,-78.01,-84.69,-122.57,-126.46,,,1.7050059424295625,8.162092030429914
169.0,167.0,189.0,168.0,166.0,,-74.98,-85.22,-86.82,-88.14,-122.6,,1.7050059424295625,8.162092030429914
169.0,167.0,189.0,168.0,166.0,,-74.98,-85.22,-86.82,-88.14,-122.6,,1.7050059424295625,8.162092030429914
169.0,167.0,189.0,166.0,168.0,,-79.09,-85.15,-89.58,-89.82,-156.0,,1.7050059424295625,8.162092030429914
169.0,167.0,189.0,166.0,168.0,,-79.09,-85.15,-89.58,-89.82,-156.0,,1.3901938177201487,8.234526847708784
169.0,167.0,189.0,166.0,168.0,,-79.09,-85.15,-89.58,-89.82,-156.0,,1.3901938177201487,8.234526847708784
169.0,167.0,189.0,166.0,168.0,190.0,-72.89,-83.31,-89.89,-91.25,-91.39,-156.0,1.3901938177201487,8.234526847708784
169.0,167.0,189.0,166.0,168.0,190.0,-72.89,-83.31,-89.89,-91.25,-91.39,-156.0,1.3901938177201487,8.234526847708784
169.0,189.0,167.0,168.0,166.0,190.0,-72.81,-80.39,-118.7,-156.0,-156.0,-156.0,1.3901938177201487,8.234526847708784
169.0,189.0,167.0,168.0,166.0,190.0,-72.81,-80.39,-118.7,-156.0,-156.0,-156.0,1.3901938177201487,8.234526847708784
169.0,189.0,167.0,168.0,166.0,190.0,-72.81,-80.39,-118.7,-156.0,-156.0,-156.0,1.275580394715942,8.247055348949571
169.0,189.0,167.0,166.0,,,-74.88,-84.19,-84.88,-86.42,,,1.275580394715942,8.247055348949571
169.0,189.0,167.0,166.0,,,-74.88,-84.19,-84.88,-86.42,,,1.2392760359709238,8.239706525192638
169.0,189.0,167.0,166.0,,,-74.88,-84.19,-84.88,-86.42,,,1.2392760359709238,8.239706525192638
169.0,189.0,167.0,166.0,168.0,,-81.89,-85.35,-85.59,-85.68,-87.42,,1.348913965494716,8.288275508617598
169.0,189.0,167.0,166.0,168.0,,-81.89,-85.35,-85.59,-85.68,-87.42,,1.348913965494716,8.288275508617598
169.0,167.0,168.0,189.0,166.0,,-79.26,-87.01,-89.39,-89.55,-121.5,,1.097287667481056,8.296998845170407
169.0,167.0,168.0,189.0,166.0,,-79.26,-87.01,-89.39,-89.55,-121.5,,1.097287667481056,8.296998845170407
169.0,167.0,168.0,189.0,166.0,,-79.26,-87.01,-89.39,-89.55,-121.5,,1.097287667481056,8.296998845170407
169.0,168.0,167.0,189.0,166.0,,-78.13,-82.29,-84.89,-86.84,-156.0,,1.137928615287241,8.29335803633862
169.0,168.0,167.0,189.0,166.0,,-78.13,-82.29,-84.89,-86.84,-156.0,,1.137928615287241,8.29335803633862
169.0,167.0,168.0,189.0,,,-77.47,-77.88,-81.27,-120.48,,,1.2186615148147764,8.303290212282022
169.0,167.0,168.0,189.0,,,-77.47,-77.88,-81.27,-120.48,,,1.2186615148147764,8.303290212282022
169.0,167.0,168.0,189.0,,,-77.47,-77.88,-81.27,-120.48,,,1.1814718195157037,8.299921688825945
169.0,167.0,189.0,168.0,,,-78.1,-78.15,-84.43,-119.08,,,1.1814718195157037,8.299921688825945
169.0,167.0,189.0,168.0,,,-78.1,-78.15,-84.43,-119.08,,,1.2112137489940575,8.264900097048073
169.0,167.0,189.0,168.0,,,-78.1,-78.15,-84.43,-119.08,,,1.2112137489940575,8.264900097048073
169.0,167.0,,,,,-78.83,-80.66,,,,,1.1639638981887444,8.234998321596358
169.0,167.0,,,,,-78.83,-80.66,,,,,1.1639638981887444,8.234998321596358
169.0,168.0,167.0,,,,-74.18,-80.18,-82.43,,,,1.1030575563965757,8.225953813253495
169.0,168.0,167.0,,,,-74.18,-80.18,-82.43,,,,1.1030575563965757,8.225953813253495
169.0,168.0,167.0,,,,-74.18,-80.18,-82.43,,,,1.1281016817340743,8.20577344315379
169.0,168.0,167.0,189.0,,,-75.5,-79.52,-80.22,-156.0,,,1.1281016817340743,8.20577344315379
169.0,168.0,167.0,189.0,,,-75.5,-79.52,-80.22,-156.0,,,1.0605257565979318,8.176870956344318
169.0,189.0,168.0,166.0,,,-73.6,-85.04,-88.66,-156.0,,,1.0605257565979318,8.176870956344318
169.0,189.0,168.0,166.0,,,-73.6,-85.04,-88.66,-156.0,,,1.0605257565979318,8.176870956344318
169.0,189.0,168.0,166.0,,,-73.6,-85.04,-88.66,-156.0,,,1.0605257565979318,8.176870956344318
169.0,189.0,167.0,168.0,166.0,,-77.46,-87.05,-90.06,-91.75,-156.0,,1.0605257565979318,8.176870956344318
169.0,189.0,167.0,168.0,166.0,,-77.46,-87.05,-90.06,-91.75,-156.0,,1.0605257565979318,8.176870956344318
169.0,168.0,189.0,166.0,167.0,,-81.59,-88.31,-88.73,-88.94,-89.95,,1.0605257565979318,8.176870956344318
169.0,168.0,189.0,166.0,167.0,,-81.59,-88.31,-88.73,-88.94,-89.95,,0.9212950000899082,8.140615411194476
169.0,168.0,189.0,166.0,167.0,,-81.59,-88.31,-88.73,-88.94,-89.95,,0.9212950000899082,8.140615411194476
169.0,189.0,167.0,166.0,168.0,,-78.77,-86.19,-87.95,-89.66,-120.9,,0.9212950000899082,8.140615411194476
169.0,189.0,167.0,166.0,168.0,,-78.77,-86.19,-87.95,-89.66,-120.9,,0.9212950000899082,8.140615411194476
169.0,189.0,167.0,166.0,168.0,,-78.77,-86.19,-87.95,-89.66,-120.9,,0.9212950000899082,8.140615411194476
169.0,167.0,189.0,168.0,166.0,,-78.03,-86.84,-87.1,-120.88,-156.0,,0.9212950000899082,8.140615411194476
169.0,167.0,189.0,168.0,166.0,,-78.03,-86.84,-87.1,-120.88,-156.0,,0.9212950000899082,8.140615411194476
169.0,168.0,189.0,166.0,167.0,,-82.47,-88.26,-89.43,-90.86,-91.8,,0.9212950000899082,8.140615411194476
169.0,168.0,189.0,166.0,167.0,,-82.47,-88.26,-89.43,-90.86,-91.8,,0.9212950000899082,8.140615411194476
169.0,168.0,189.0,166.0,167.0,,-82.47,-88.26,-89.43,-90.86,-91.8,,0.9212950000899082,8.140615411194476
169.0,166.0,189.0,168.0,167.0,,-84.54,-88.18,-89.76,-90.83,-91.13,,0.9212950000899082,8.140615411194476
169.0,166.0,189.0,168.0,167.0,,-84.54,-88.18,-89.76,-90.83,-91.13,,0.9212950000899082,8.140615411194476
169.0,167.0,168.0,189.0,166.0,,-84.19,-87.55,-87.84,-88.47,-89.76,,0.9212950000899082,8.140615411194476
169.0,167.0,168.0,189.0,166.0,,-84.19,-87.55,-87.84,-88.47,-89.76,,0.9212950000899082,8.140615411194476
169.0,167.0,168.0,189.0,166.0,,-84.19,-87.55,-87.84,-88.47,-89.76,,0.9212950000899082,8.140615411194476
169.0,167.0,168.0,166.0,,,-79.77,-87.24,-89.2,-156.0,,,0.9212950000899082,8.140615411194476
169.0,167.0,168.0,166.0,,,-79.77,-87.24,-89.2,-156.0,,,0.9212950000899082,8.140615411194476
169.0,167.0,168.0,166.0,,,-79.77,-87.24,-89.2,-156.0,,,0.9212950000899082,8.140615411194476
169.0,168.0,167.0,166.0,,,-79.43,-88.03,-121.96,-156.0,,,0.9212950000899082,8.140615411194476
169.0,168.0,167.0,166.0,,,-79.43,-88.03,-121.96,-156.0,,,0.9212950000899082,8.140615411194476
169.0,166.0,167.0,168.0,,,-78.4,-85.62,-86.95,-88.48,,,0.9212950000899082,8.140615411194476
169.0,166.0,167.0,168.0,,,-78.4,-85.62,-86.95,-88.48,,,0.5649477275363773,8.12266040234995
169.0,166.0,167.0,168.0,,,-78.4,-85.62,-86.95,-88.48,,,0.5649477275363773,8.12266040234995
169.0,167.0,166.0,168.0,,,-76.53,-83.68,-120.66,-156.0,,,0.5649477275363773,8.12266040234995
169.0,167.0,166.0,168.0,,,-76.53,-83.68,-120.66,-156.0,,,0.5649477275363773,8.12266040234995
169.0,167.0,166.0,168.0,,,-76.53,-83.68,-120.66,-156.0,,,0.5649477275363773,8.12266040234995
169.0,167.0,168.0,166.0,,,-75.86,-84.88,-121.42,-122.58,,,0.5649477275363773,8.12266040234995
169.0,167.0,168.0,166.0,,,-75.86,-84.88,-121.42,-122.58,,,0.5649477275363773,8.12266040234995
169.0,167.0,166.0,168.0,,,-75.08,-87.54,-156.0,-156.0,,,0.5649477275363773,8.12266040234995
169.0,167.0,166.0,168.0,,,-75.08,-87.54,-156.0,-156.0,,,0.5649477275363773,8.12266040234995
169.0,167.0,166.0,168.0,,,-75.08,-87.54,-156.0,-156.0,,,0.5649477275363773,8.12266040234995
169.0,167.0,166.0,,,,-74.4,-86.91,-156.0,,,,0.5649477275363773,8.12266040234995
169.0,167.0,166.0,,,,-74.4,-86.91,-156.0,,,,0.5649477275363773,8.12266040234995
169.0,167.0,166.0,,,,-73.57,-86.05,-156.0,,,,0.5649477275363773,8.12266040234995
169.0,167.0,166.0,,,,-73.57,-86.05,-156.0,,,,0.5649477275363773,8.12266040234995
169.0,167.0,166.0,,,,-73.57,-86.05,-156.0,,,,0.5649477275363773,8.12266040234995
169.0,167.0,166.0,,,,-74.67,-86.28,-156.0,,,,0.5649477275363773,8.12266040234995
169.0,167.0,166.0,,,,-74.67,-86.28,-156.0,,,,0.5649477275363773,8.12266040234995
169.0,167.0,166.0,,,,-74.53,-122.21,-156.0,,,,0.5649477275363773,8.12266040234995
169.0,167.0,166.0,,,,-74.53,-122.21,-156.0,,,,0.5649477275363773,8.12266040234995
169.0,167.0,166.0,,,,-74.53,-122.21,-156.0,,,,0.5649477275363773,8.12266040234995
169.0,189.0,168.0,166.0,,,-75.11,-82.25,-121.48,-156.0,,,0.5649477275363773,8.12266040234995
169.0,189.0,168.0,166.0,,,-75.11,-82.25,-121.48,-156.0,,,0.1834823739776918,8.058982799354064
169.0,166.0,189.0,168.0,,,-76.12,-86.27,-86.43,-88.39,,,0.1834823739776918,8.058982799354064
169.0,166.0,189.0,168.0,,,-76.12,-86.27,-86.43,-88.39,,,0.1834823739776918,8.058982799354064
169.0,166.0,189.0,168.0,,,-76.12,-86.27,-86.43,-88.39,,,0.1834823739776918,8.058982799354064
169.0,189.0,166.0,,,,-75.63,-83.62,-84.55,,,,0.1834823739776918,8.058982799354064
169.0,189.0,166.0,,,,-75.63,-83.62,-84.55,,,,0.1834823739776918,8.058982799354064
169.0,189.0,166.0,,,,-75.63,-83.62,-84.55,,,,0.1834823739776918,8.058982799354064
169.0,189.0,166.0,,,,-72.88,-89.54,-91.22,,,,0.1834823739776918,8.058982799354064
169.0,189.0,166.0,,,,-72.88,-89.54,-91.22,,,,0.1834823739776918,8.058982799354064
169.0,189.0,166.0,,,,-77.39,-85.52,-88.49,,,,0.1834823739776918,8.058982799354064
169.0,189.0,166.0,,,,-77.39,-85.52,-88.49,,,,0.059092900966971,8.030901056277637
169.0,189.0,166.0,,,,-77.39,-85.52,-88.49,,,,0.059092900966971,8.030901056277637
169.0,189.0,166.0,,,,-77.41,-84.59,-86.0,,,,0.0900612474071145,8.005428318584924
169.0,189.0,166.0,,,,-77.41,-84.59,-86.0,,,,0.0900612474071145,8.005428318584924
169.0,189.0,166.0,,,,-77.84,-83.95,-83.98,,,,0.0758396014874679,8.03261839635839
169.0,189.0,166.0,,,,-77.84,-83.95,-83.98,,,,0.0758396014874679,8.03261839635839
169.0,189.0,166.0,,,,-77.84,-83.95,-83.98,,,,0.1158083926545131,8.045048151919772
169.0,166.0,189.0,168.0,,,-78.19,-82.65,-85.84,-156.0,,,0.1158083926545131,8.045048151919772
169.0,166.0,189.0,168.0,,,-78.19,-82.65,-85.84,-156.0,,,0.0689249163008531,8.10458226336969
169.0,189.0,167.0,166.0,168.0,,-82.42,-84.02,-85.3,-86.59,-123.0,,0.0689249163008531,8.10458226336969
169.0,189.0,167.0,166.0,168.0,,-82.42,-84.02,-85.3,-86.59,-123.0,,0.0852838832533889,8.037185524269649
169.0,189.0,167.0,166.0,168.0,,-82.42,-84.02,-85.3,-86.59,-123.0,,0.0852838832533889,8.037185524269649
169.0,166.0,189.0,167.0,168.0,,-83.28,-84.27,-84.45,-89.27,-156.0,,0.0964320849336113,8.013520012550499
169.0,166.0,189.0,167.0,168.0,,-83.28,-84.27,-84.45,-89.27,-156.0,,0.0964320849336113,8.013520012550499
169.0,166.0,189.0,167.0,168.0,,-83.28,-84.27,-84.45,-89.27,-156.0,,0.020180049270355,8.031064855924946
169.0,189.0,167.0,166.0,,,-78.55,-81.55,-89.07,-121.57,,,0.020180049270355,8.031064855924946
169.0,189.0,167.0,166.0,,,-78.55,-81.55,-89.07,-121.57,,,0.0088892369898127,8.02807545262935
169.0,189.0,166.0,168.0,,,-76.14,-81.98,-156.0,-156.0,,,0.0088892369898127,8.02807545262935
